model,location,target_end_date,target_variable,value,location_name,population
Observed Data (JHU),LT,2022-12-03,inc death,6,Lithuania,2827721
Observed Data (JHU),LT,2022-12-10,inc death,7,Lithuania,2827721
Observed Data (JHU),LT,2022-12-17,inc death,10,Lithuania,2827721
Observed Data (JHU),LT,2022-12-24,inc death,7,Lithuania,2827721
Observed Data (JHU),LT,2022-12-31,inc death,22,Lithuania,2827721
Observed Data (JHU),LT,2023-01-07,inc death,16,Lithuania,2827721
Observed Data (JHU),LT,2023-01-14,inc death,17,Lithuania,2827721
Observed Data (JHU),LT,2023-01-21,inc death,12,Lithuania,2827721
Observed Data (JHU),LT,2023-01-28,inc death,9,Lithuania,2827721
Observed Data (JHU),LT,2023-02-04,inc death,15,Lithuania,2827721
Observed Data (JHU),LU,2020-01-25,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-02-01,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-02-08,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-02-15,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-02-22,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-02-29,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-03-07,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-03-14,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-03-21,inc death,7,Luxembourg,599449
Observed Data (JHU),LU,2020-03-28,inc death,10,Luxembourg,599449
Observed Data (JHU),LU,2020-04-04,inc death,13,Luxembourg,599449
Observed Data (JHU),LU,2020-04-11,inc death,31,Luxembourg,599449
Observed Data (JHU),LU,2020-04-18,inc death,10,Luxembourg,599449
Observed Data (JHU),LU,2020-04-25,inc death,13,Luxembourg,599449
Observed Data (JHU),LU,2020-05-02,inc death,7,Luxembourg,599449
Observed Data (JHU),LU,2020-05-09,inc death,9,Luxembourg,599449
Observed Data (JHU),LU,2020-05-16,inc death,3,Luxembourg,599449
Observed Data (JHU),LU,2020-05-23,inc death,5,Luxembourg,599449
Observed Data (JHU),LU,2020-05-30,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-06-06,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-06-13,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-06-20,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-06-27,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-07-04,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-07-11,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-07-18,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-07-25,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-08-01,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2020-08-08,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2020-08-15,inc death,3,Luxembourg,599449
Observed Data (JHU),LU,2020-08-22,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-08-29,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-09-05,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-09-12,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-09-19,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-09-26,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2020-10-03,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2020-10-10,inc death,6,Luxembourg,599449
Observed Data (JHU),LU,2020-10-17,inc death,2,Luxembourg,599449
Observed Data (JHU),LU,2020-10-24,inc death,8,Luxembourg,599449
Observed Data (JHU),LU,2020-10-31,inc death,11,Luxembourg,599449
Observed Data (JHU),LU,2020-11-07,inc death,28,Luxembourg,599449
Observed Data (JHU),LU,2020-11-14,inc death,39,Luxembourg,599449
Observed Data (JHU),LU,2020-11-21,inc death,41,Luxembourg,599449
Observed Data (JHU),LU,2020-11-28,inc death,40,Luxembourg,599449
Observed Data (JHU),LU,2020-12-05,inc death,45,Luxembourg,599449
Observed Data (JHU),LU,2020-12-12,inc death,47,Luxembourg,599449
Observed Data (JHU),LU,2020-12-19,inc death,42,Luxembourg,599449
Observed Data (JHU),LU,2020-12-26,inc death,24,Luxembourg,599449
Observed Data (JHU),LU,2021-01-02,inc death,37,Luxembourg,599449
Observed Data (JHU),LU,2021-01-09,inc death,32,Luxembourg,599449
Observed Data (JHU),LU,2021-01-16,inc death,22,Luxembourg,599449
Observed Data (JHU),LU,2021-01-23,inc death,13,Luxembourg,599449
Observed Data (JHU),LU,2021-01-30,inc death,15,Luxembourg,599449
Observed Data (JHU),LU,2021-02-06,inc death,13,Luxembourg,599449
Observed Data (JHU),LU,2021-02-13,inc death,16,Luxembourg,599449
Observed Data (JHU),LU,2021-02-20,inc death,16,Luxembourg,599449
Observed Data (JHU),LU,2021-02-27,inc death,15,Luxembourg,599449
Observed Data (JHU),LU,2021-03-06,inc death,15,Luxembourg,599449
Observed Data (JHU),LU,2021-03-13,inc death,29,Luxembourg,599449
Observed Data (JHU),LU,2021-03-20,inc death,33,Luxembourg,599449
Observed Data (JHU),LU,2021-03-27,inc death,24,Luxembourg,599449
Observed Data (JHU),LU,2021-04-03,inc death,12,Luxembourg,599449
Observed Data (JHU),LU,2021-04-10,inc death,13,Luxembourg,599449
Observed Data (JHU),LU,2021-04-17,inc death,22,Luxembourg,599449
Observed Data (JHU),LU,2021-04-24,inc death,5,Luxembourg,599449
Observed Data (JHU),LU,2021-05-01,inc death,6,Luxembourg,599449
Observed Data (JHU),LU,2021-05-08,inc death,5,Luxembourg,599449
Observed Data (JHU),LU,2021-05-15,inc death,5,Luxembourg,599449
Observed Data (JHU),LU,2021-05-22,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2021-05-29,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2021-06-05,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2021-06-12,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-06-19,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-06-26,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-07-03,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-07-10,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-07-17,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-07-24,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-07-31,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-08-07,inc death,2,Luxembourg,599449
Observed Data (JHU),LU,2021-08-14,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2021-08-21,inc death,2,Luxembourg,599449
Observed Data (JHU),LU,2021-08-28,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-09-04,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-09-11,inc death,4,Luxembourg,599449
Observed Data (JHU),LU,2021-09-18,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-09-25,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-10-02,inc death,0,Luxembourg,599449
Observed Data (JHU),LU,2021-10-09,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-10-16,inc death,3,Luxembourg,599449
Observed Data (JHU),LU,2021-10-23,inc death,3,Luxembourg,599449
Observed Data (JHU),LU,2021-10-30,inc death,1,Luxembourg,599449
Observed Data (JHU),LU,2021-11-06,inc death,6,Luxembourg,599449
Observed Data (JHU),LU,2021-11-13,inc death,6,Luxembourg,599449
Observed Data (JHU),LU,2021-11-20,inc death,7,Luxembourg,599449
Observed Data (JHU),LU,2021-11-27,inc death,4,Luxembourg,599449
