origin_date,scenario_id,target_variable,horizon,target_end_date,location,type,quantile,value
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.55,523891.8670995
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.6,563660.93538
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.65,584381.7340805
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.7,632387.527068
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.75,670099.3347875
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.8,700334.90175
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.85,726407.765455
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.9,769970.84008
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.95,801325.6581955
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.975,845605.59287875
2022-03-13,B-2022-02-25,inc case,33 wk,2022-10-29,DK,quantile,0.99,864781.8539362
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.15,15918.7142845
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.2,79851.26471
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.25,195919.8989875
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.3,301118.106848
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.35,392898.73056
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.4,417493.392484
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.45,441974.7810275
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.5,458410.883555
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.55,486910.98883
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.6,514630.390844
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.65,550389.8638125
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.7,580981.743276
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.75,621271.3052425
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.8,675880.781154
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.85,705600.9823075
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.9,733653.698375001
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.95,802573.538662
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.975,866411.694269
2022-03-13,B-2022-02-25,inc case,34 wk,2022-11-05,DK,quantile,0.99,998797.6704747
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.15,29509.4309305
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.2,157432.106328
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.25,300005.3818175
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.3,336769.359762
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.35,346392.5469525
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.4,379342.98317
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.45,393442.024945
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.5,414602.93003
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.55,454694.090772
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.6,490122.396342
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.65,516739.8955265
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.7,542662.918948
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.75,571491.0929325
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.8,601582.557384
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.85,658094.24021
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.9,738233.565049
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.95,869826.9185445
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.975,975015.01854775
2022-03-13,B-2022-02-25,inc case,35 wk,2022-11-12,DK,quantile,0.99,1023894.5673389
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.15,66905.1895055
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.2,275195.515032
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.25,285470.027855
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.3,293293.897955
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.35,323002.2887695
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.4,343987.250986
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.45,363103.1380095
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.5,390836.44525
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.55,425685.4269055
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.6,449031.669634
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.65,465894.630411
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.7,510146.767199
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.75,544168.7372425
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.8,613981.52696
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.85,693835.103307
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.9,720989.323929
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.95,841844.944267
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.975,888085.61202525
2022-03-13,B-2022-02-25,inc case,36 wk,2022-11-19,DK,quantile,0.99,992354.5121477
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.15,143879.1552605
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.2,255276.709534
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.25,260736.0510475
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.3,282212.467064
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.35,301927.8210455
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.4,321240.840696
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.45,340719.5289075
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.5,368575.113315
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.55,384936.1861585
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.6,421138.008696
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.65,461500.9908845
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.7,480598.729223
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.75,536513.6574675
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.8,600124.405424
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.85,649700.8974795
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.9,722613.574896
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.95,777299.5948595
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.975,836308.355323499
2022-03-13,B-2022-02-25,inc case,37 wk,2022-11-26,DK,quantile,0.99,924218.7868351
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.15,203942.094876
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.2,223621.862868
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.25,243050.26823
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.3,248966.696208
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.35,266341.163747
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.4,286113.942
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.45,305867.1495105
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.5,324015.83549
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.55,356235.9997725
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.6,391629.838058
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.65,458923.628559
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.7,491409.277807
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.75,521576.2433025
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.8,563957.62552
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.85,587056.7927165
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.9,676792.339606
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.95,769690.1745545
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.975,841844.236994499
2022-03-13,B-2022-02-25,inc case,38 wk,2022-12-03,DK,quantile,0.99,938225.0488319
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.15,191150.476339
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.2,201601.215934
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.25,223000.9439275
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.3,236998.776135
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.35,244015.533635
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.4,257592.866108
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.45,281547.286957
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.5,301453.29773
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.55,311099.412664
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.6,349035.997706
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.65,390593.9789315
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.7,410942.372051
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.75,449862.7437325
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.8,520644.52272
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.85,593774.787199
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.9,675099.058901001
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.95,818590.4254305
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.975,868236.0923955
2022-03-13,B-2022-02-25,inc case,39 wk,2022-12-10,DK,quantile,0.99,870694.029538401
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.15,177679.276324
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.2,189768.721362
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.25,201337.2322575
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.3,221599.132578
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.35,228437.0220325
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.4,237740.87378
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.45,246828.7377945
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.5,279157.26946
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.55,289233.2359175
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.6,308793.637106
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.65,323998.044345
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.7,362027.105802
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.75,386266.950405
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.8,523661.706424
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.85,563891.8847145
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.9,644874.44373
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.95,717965.4108345
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.975,849411.3393435
2022-03-13,B-2022-02-25,inc case,40 wk,2022-12-17,DK,quantile,0.99,960883.2640974
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.15,138903.062327
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.2,152745.233516
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.25,160369.304295
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.3,173420.082672
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.35,185534.027708
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.4,192170.71494
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.45,204027.23149
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.5,212542.382265
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.55,227605.482272
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.6,239458.64283
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.65,249576.591341
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.7,266556.030091
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.75,291016.3519025
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.8,403861.539958
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.85,462274.702103
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.9,555431.520282
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.95,637200.1880905
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.975,701862.679969
2022-03-13,B-2022-02-25,inc case,41 wk,2022-12-24,DK,quantile,0.99,843981.3605039
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.15,72584.7463895
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.2,84236.391226
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.25,87056.5667725
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.3,95005.904011
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.35,102451.8398845
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.4,106547.20753
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.45,111264.412211
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.5,118329.259705
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.55,121149.0875355
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.6,135988.72514
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.65,141429.240344
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.7,143450.319045
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.75,167947.1384925
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.8,213506.133702
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.85,256222.0611365
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.9,360143.752372
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.95,444978.9927135
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.975,467249.14189625
2022-03-13,B-2022-02-25,inc case,42 wk,2022-12-31,DK,quantile,0.99,526503.9213821
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.15,42464.340282
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.2,50262.468262
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.25,52763.6565175
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.3,55822.85138
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.35,62559.4531345
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.4,65210.47276
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.45,66660.1297715
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.5,69518.745615
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.55,76169.21682
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.6,80089.989
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.65,85008.560941
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.7,93076.142167
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.75,108846.813485
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.8,127313.948352
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.85,147590.5013645
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.9,211911.282546
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.95,290662.6600905
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.975,332632.80178425
2022-03-13,B-2022-02-25,inc case,43 wk,2023-01-07,DK,quantile,0.99,362626.1800154
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.15,34330.5226185
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.2,40631.597096
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.25,45881.4632875
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.3,47486.586121
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.35,51434.859653
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.4,54437.73005
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.45,59336.7239265
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.5,61710.11686
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.55,64762.0512175
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.6,73253.495604
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.65,80074.186286
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.7,90492.194426
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.75,99058.7023125
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.8,103463.529394
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.85,118207.7688595
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.9,161831.736326
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.95,230578.166071
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.975,275749.49039175
2022-03-13,B-2022-02-25,inc case,44 wk,2023-01-14,DK,quantile,0.99,346151.3511764
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.01,0
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.025,0
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.05,0
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.1,0
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.15,38399.9840165
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.2,48229.824664
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.25,60130.456155
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.3,62847.465021
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.35,65224.703357
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.4,68884.605908
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.45,78364.043308
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.5,87150.968515
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.55,91880.1717355
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.6,95408.616218
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.65,102235.674274
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.7,109323.304322
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.75,127073.1374375
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.8,134136.724868
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.85,140065.381905
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.9,172508.759213
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.95,226965.4399205
2022-03-13,B-2022-02-25,inc case,45 wk,2023-01-21,DK,quantile,0.975,307526.333610999
