location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
HU,2022-03-12,inc death,602,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
HU,2022-03-12,inc death,621,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
HU,2022-03-12,inc death,639,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
HU,2022-03-12,inc death,656,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
HU,2022-03-12,inc death,673,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
HU,2022-03-12,inc death,690,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
HU,2022-03-12,inc death,707,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
HU,2022-03-12,inc death,725,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
HU,2022-03-12,inc death,744,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
HU,2022-03-12,inc death,764,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
HU,2022-03-12,inc death,786,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
HU,2022-03-12,inc death,813,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
HU,2022-03-12,inc death,845,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
HU,2022-03-12,inc death,894,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
HU,2022-03-12,inc death,937,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
HU,2022-03-12,inc death,986,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
IE,2022-03-05,inc case,12222,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
IE,2022-03-05,inc case,13897,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
IE,2022-03-05,inc case,15338,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
IE,2022-03-05,inc case,16999,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
IE,2022-03-05,inc case,18119,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
IE,2022-03-05,inc case,19010,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
IE,2022-03-05,inc case,19774,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
IE,2022-03-05,inc case,20460,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
IE,2022-03-05,inc case,21096,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
IE,2022-03-05,inc case,21699,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
IE,2022-03-05,inc case,22283,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
IE,2022-03-05,inc case,22857,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
IE,2022-03-05,inc case,23431,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
IE,2022-03-05,inc case,24015,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
IE,2022-03-05,inc case,24618,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
IE,2022-03-05,inc case,25254,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
IE,2022-03-05,inc case,25940,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
IE,2022-03-05,inc case,26704,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
IE,2022-03-05,inc case,27595,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
IE,2022-03-05,inc case,28715,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
IE,2022-03-05,inc case,30376,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
IE,2022-03-05,inc case,31817,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
IE,2022-03-05,inc case,33492,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
IE,2022-03-05,inc case,14880,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
IE,2022-03-05,inc case,16919,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
IE,2022-03-05,inc case,18673,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
IE,2022-03-05,inc case,20695,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
IE,2022-03-05,inc case,22059,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
IE,2022-03-05,inc case,23143,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
IE,2022-03-05,inc case,24073,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
IE,2022-03-05,inc case,24909,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
IE,2022-03-05,inc case,25683,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
IE,2022-03-05,inc case,26417,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
IE,2022-03-05,inc case,27128,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
IE,2022-03-05,inc case,27827,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
IE,2022-03-05,inc case,28526,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
IE,2022-03-05,inc case,29237,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
IE,2022-03-05,inc case,29971,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
IE,2022-03-05,inc case,30745,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
IE,2022-03-05,inc case,31581,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
IE,2022-03-05,inc case,32511,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
IE,2022-03-05,inc case,33595,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
IE,2022-03-05,inc case,34959,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
IE,2022-03-05,inc case,36981,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
IE,2022-03-05,inc case,38735,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
IE,2022-03-05,inc case,40774,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
IE,2022-03-05,inc death,26,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
IE,2022-03-05,inc death,30,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
IE,2022-03-05,inc death,33,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
IE,2022-03-05,inc death,36,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
IE,2022-03-05,inc death,39,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
IE,2022-03-05,inc death,41,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
IE,2022-03-05,inc death,42,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
IE,2022-03-05,inc death,44,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
IE,2022-03-05,inc death,45,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
IE,2022-03-05,inc death,47,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
IE,2022-03-05,inc death,48,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
IE,2022-03-05,inc death,49,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
IE,2022-03-05,inc death,50,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
IE,2022-03-05,inc death,51,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
IE,2022-03-05,inc death,53,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
IE,2022-03-05,inc death,54,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
IE,2022-03-05,inc death,56,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
IE,2022-03-05,inc death,57,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
IE,2022-03-05,inc death,59,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
IE,2022-03-05,inc death,62,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
IE,2022-03-05,inc death,65,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
IE,2022-03-05,inc death,68,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
IE,2022-03-05,inc death,72,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
IE,2022-03-05,inc death,32,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
IE,2022-03-05,inc death,36,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
IE,2022-03-05,inc death,40,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
IE,2022-03-05,inc death,45,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
IE,2022-03-05,inc death,48,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
IE,2022-03-05,inc death,50,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
IE,2022-03-05,inc death,52,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
IE,2022-03-05,inc death,54,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
IE,2022-03-05,inc death,55,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
IE,2022-03-05,inc death,57,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
IE,2022-03-05,inc death,58,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
IE,2022-03-05,inc death,60,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
IE,2022-03-05,inc death,62,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
IE,2022-03-05,inc death,63,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
IE,2022-03-05,inc death,65,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
IE,2022-03-05,inc death,66,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
IE,2022-03-05,inc death,68,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
IE,2022-03-05,inc death,70,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
IE,2022-03-05,inc death,72,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
IE,2022-03-05,inc death,75,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
IE,2022-03-05,inc death,80,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
IE,2022-03-05,inc death,84,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
IE,2022-03-05,inc death,88,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
IE,2022-03-12,inc case,13254,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
IE,2022-03-12,inc case,15070,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
IE,2022-03-12,inc case,16632,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
IE,2022-03-12,inc case,18433,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
IE,2022-03-12,inc case,19648,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
IE,2022-03-12,inc case,20614,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
IE,2022-03-12,inc case,21442,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
IE,2022-03-12,inc case,22186,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
IE,2022-03-12,inc case,22876,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
IE,2022-03-12,inc case,23530,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
IE,2022-03-12,inc case,24163,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
IE,2022-03-12,inc case,24786,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
IE,2022-03-12,inc case,25409,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
IE,2022-03-12,inc case,26042,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
IE,2022-03-12,inc case,26696,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
IE,2022-03-12,inc case,27386,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
IE,2022-03-12,inc case,28130,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
IE,2022-03-12,inc case,28958,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
IE,2022-03-12,inc case,29924,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
IE,2022-03-12,inc case,31139,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
IE,2022-03-12,inc case,32940,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
IE,2022-03-12,inc case,34502,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
IE,2022-03-12,inc case,36318,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
IE,2022-03-12,inc case,14201,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
IE,2022-03-12,inc case,16147,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
IE,2022-03-12,inc case,17821,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
IE,2022-03-12,inc case,19751,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
IE,2022-03-12,inc case,21053,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
IE,2022-03-12,inc case,22088,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
IE,2022-03-12,inc case,22975,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
IE,2022-03-12,inc case,23773,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
IE,2022-03-12,inc case,24511,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
IE,2022-03-12,inc case,25212,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
IE,2022-03-12,inc case,25891,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
IE,2022-03-12,inc case,26558,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
IE,2022-03-12,inc case,27225,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
IE,2022-03-12,inc case,27904,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
IE,2022-03-12,inc case,28605,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
IE,2022-03-12,inc case,29343,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
IE,2022-03-12,inc case,30141,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
IE,2022-03-12,inc case,31028,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
IE,2022-03-12,inc case,32063,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
IE,2022-03-12,inc case,33365,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
IE,2022-03-12,inc case,35295,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
IE,2022-03-12,inc case,36969,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
IE,2022-03-12,inc case,38915,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
IE,2022-03-12,inc death,28,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
IE,2022-03-12,inc death,32,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
IE,2022-03-12,inc death,36,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
IE,2022-03-12,inc death,39,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
IE,2022-03-12,inc death,42,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
IE,2022-03-12,inc death,44,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
IE,2022-03-12,inc death,46,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
IE,2022-03-12,inc death,47,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
IE,2022-03-12,inc death,49,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
IE,2022-03-12,inc death,50,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
IE,2022-03-12,inc death,52,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
IE,2022-03-12,inc death,53,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
IE,2022-03-12,inc death,54,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
IE,2022-03-12,inc death,56,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
IE,2022-03-12,inc death,57,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
IE,2022-03-12,inc death,59,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
IE,2022-03-12,inc death,60,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
IE,2022-03-12,inc death,62,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
IE,2022-03-12,inc death,64,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
IE,2022-03-12,inc death,67,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
IE,2022-03-12,inc death,70,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
IE,2022-03-12,inc death,74,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
IE,2022-03-12,inc death,78,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
IE,2022-03-12,inc death,30,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
IE,2022-03-12,inc death,35,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
IE,2022-03-12,inc death,38,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
IE,2022-03-12,inc death,42,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
IE,2022-03-12,inc death,45,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
IE,2022-03-12,inc death,47,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
IE,2022-03-12,inc death,49,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
IE,2022-03-12,inc death,51,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
IE,2022-03-12,inc death,53,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
IE,2022-03-12,inc death,54,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
IE,2022-03-12,inc death,56,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
IE,2022-03-12,inc death,57,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
IE,2022-03-12,inc death,58,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
IE,2022-03-12,inc death,60,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
IE,2022-03-12,inc death,61,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
IE,2022-03-12,inc death,63,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
IE,2022-03-12,inc death,65,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
IE,2022-03-12,inc death,67,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
IE,2022-03-12,inc death,69,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
IE,2022-03-12,inc death,72,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
IE,2022-03-12,inc death,76,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
IE,2022-03-12,inc death,79,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
IE,2022-03-12,inc death,84,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
IS,2022-03-05,inc case,9605,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
IS,2022-03-05,inc case,10921,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
IS,2022-03-05,inc case,12053,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
IS,2022-03-05,inc case,13358,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
IS,2022-03-05,inc case,14239,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
IS,2022-03-05,inc case,14939,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
IS,2022-03-05,inc case,15539,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
IS,2022-03-05,inc case,16078,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
IS,2022-03-05,inc case,16578,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
IS,2022-03-05,inc case,17052,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
IS,2022-03-05,inc case,17511,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
IS,2022-03-05,inc case,17962,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
IS,2022-03-05,inc case,18413,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
IS,2022-03-05,inc case,18872,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
IS,2022-03-05,inc case,19346,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
IS,2022-03-05,inc case,19846,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
IS,2022-03-05,inc case,20385,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
IS,2022-03-05,inc case,20985,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
IS,2022-03-05,inc case,21685,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
IS,2022-03-05,inc case,22566,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
IS,2022-03-05,inc case,23871,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
IS,2022-03-05,inc case,25003,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
IS,2022-03-05,inc case,26319,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
IS,2022-03-05,inc case,11693,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
IS,2022-03-05,inc case,13295,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
IS,2022-03-05,inc case,14673,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
IS,2022-03-05,inc case,16262,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
IS,2022-03-05,inc case,17334,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
IS,2022-03-05,inc case,18186,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
IS,2022-03-05,inc case,18917,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
IS,2022-03-05,inc case,19574,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
IS,2022-03-05,inc case,20182,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
IS,2022-03-05,inc case,20759,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
IS,2022-03-05,inc case,21317,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
IS,2022-03-05,inc case,21867,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
IS,2022-03-05,inc case,22417,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
IS,2022-03-05,inc case,22975,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
IS,2022-03-05,inc case,23552,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
IS,2022-03-05,inc case,24160,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
IS,2022-03-05,inc case,24817,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
IS,2022-03-05,inc case,25548,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
IS,2022-03-05,inc case,26400,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
IS,2022-03-05,inc case,27472,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
IS,2022-03-05,inc case,29061,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
IS,2022-03-05,inc case,30439,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
IS,2022-03-05,inc case,32041,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
IS,2022-03-05,inc death,2,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
IS,2022-03-05,inc death,3,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
IS,2022-03-05,inc death,4,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
IS,2022-03-05,inc death,2,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
IS,2022-03-05,inc death,3,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
IS,2022-03-05,inc death,4,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
IS,2022-03-12,inc case,10415,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
IS,2022-03-12,inc case,11842,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
IS,2022-03-12,inc case,13070,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
IS,2022-03-12,inc case,14485,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
IS,2022-03-12,inc case,15440,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
IS,2022-03-12,inc case,16199,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
IS,2022-03-12,inc case,16850,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
IS,2022-03-12,inc case,17434,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
IS,2022-03-12,inc case,17976,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
IS,2022-03-12,inc case,18490,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
IS,2022-03-12,inc case,18987,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
IS,2022-03-12,inc case,19477,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
IS,2022-03-12,inc case,19967,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
IS,2022-03-12,inc case,20464,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
