"","horizon","age_id","scenario_id","sample","location","target_variable","value"
"27322","44 wk","child","A",42,"LI","inc infection",0
"27323","44 wk","child","A",43,"LI","inc infection",0
"27324","44 wk","child","A",44,"LI","inc infection",0
"27325","44 wk","child","A",55,"LI","inc infection",0
"27326","44 wk","child","A",56,"LI","inc infection",0
"27327","44 wk","child","A",57,"LI","inc infection",0
"27328","44 wk","child","A",58,"LI","inc infection",0
"27329","44 wk","child","A",59,"LI","inc infection",0
"27330","44 wk","child","A",60,"LI","inc infection",0
"27331","44 wk","child","A",61,"LI","inc infection",0
"27332","44 wk","child","A",62,"LI","inc infection",0
"27333","44 wk","child","A",73,"LI","inc infection",0
"27334","44 wk","child","A",74,"LI","inc infection",0
"27335","44 wk","child","A",75,"LI","inc infection",0
"27336","44 wk","child","A",76,"LI","inc infection",0
"27337","44 wk","child","A",77,"LI","inc infection",0
"27338","44 wk","child","A",78,"LI","inc infection",0
"27339","44 wk","child","A",79,"LI","inc infection",0
"27340","44 wk","child","A",80,"LI","inc infection",0
"27341","44 wk","child","B",1,"LI","inc infection",0
"27342","44 wk","child","B",2,"LI","inc infection",0
"27343","44 wk","child","B",3,"LI","inc infection",0
"27344","44 wk","child","B",4,"LI","inc infection",0
"27345","44 wk","child","B",5,"LI","inc infection",0
"27346","44 wk","child","B",6,"LI","inc infection",0
"27347","44 wk","child","B",7,"LI","inc infection",0
"27348","44 wk","child","B",8,"LI","inc infection",0
"27349","44 wk","child","B",19,"LI","inc infection",0
"27350","44 wk","child","B",20,"LI","inc infection",0
"27351","44 wk","child","B",21,"LI","inc infection",0
"27352","44 wk","child","B",22,"LI","inc infection",0
"27353","44 wk","child","B",23,"LI","inc infection",0
"27354","44 wk","child","B",24,"LI","inc infection",0
"27355","44 wk","child","B",25,"LI","inc infection",0
"27356","44 wk","child","B",26,"LI","inc infection",0
"27357","44 wk","child","B",37,"LI","inc infection",0
"27358","44 wk","child","B",38,"LI","inc infection",0
"27359","44 wk","child","B",39,"LI","inc infection",0
"27360","44 wk","child","B",40,"LI","inc infection",0
"27361","44 wk","child","B",41,"LI","inc infection",0
"27362","44 wk","child","B",42,"LI","inc infection",0
"27363","44 wk","child","B",43,"LI","inc infection",0
"27364","44 wk","child","B",44,"LI","inc infection",0
"27365","44 wk","child","B",55,"LI","inc infection",0
"27366","44 wk","child","B",56,"LI","inc infection",0
"27367","44 wk","child","B",57,"LI","inc infection",0
"27368","44 wk","child","B",58,"LI","inc infection",0
"27369","44 wk","child","B",59,"LI","inc infection",0
"27370","44 wk","child","B",60,"LI","inc infection",0
"27371","44 wk","child","B",61,"LI","inc infection",0
"27372","44 wk","child","B",62,"LI","inc infection",0
"27373","44 wk","child","B",73,"LI","inc infection",0
"27374","44 wk","child","B",74,"LI","inc infection",0
"27375","44 wk","child","B",75,"LI","inc infection",0
"27376","44 wk","child","B",76,"LI","inc infection",0
"27377","44 wk","child","B",77,"LI","inc infection",0
"27378","44 wk","child","B",78,"LI","inc infection",0
"27379","44 wk","child","B",79,"LI","inc infection",0
"27380","44 wk","child","B",80,"LI","inc infection",0
"27381","44 wk","child","C",1,"LI","inc infection",0
"27382","44 wk","child","C",2,"LI","inc infection",0
"27383","44 wk","child","C",3,"LI","inc infection",0
"27384","44 wk","child","C",4,"LI","inc infection",0
"27385","44 wk","child","C",5,"LI","inc infection",0
"27386","44 wk","child","C",6,"LI","inc infection",0
"27387","44 wk","child","C",7,"LI","inc infection",0
"27388","44 wk","child","C",8,"LI","inc infection",0
"27389","44 wk","child","C",19,"LI","inc infection",0
"27390","44 wk","child","C",20,"LI","inc infection",0
"27391","44 wk","child","C",21,"LI","inc infection",0
"27392","44 wk","child","C",22,"LI","inc infection",0
"27393","44 wk","child","C",23,"LI","inc infection",0
"27394","44 wk","child","C",24,"LI","inc infection",0
"27395","44 wk","child","C",25,"LI","inc infection",0
"27396","44 wk","child","C",26,"LI","inc infection",0
"27397","44 wk","child","C",37,"LI","inc infection",0
"27398","44 wk","child","C",38,"LI","inc infection",0
"27399","44 wk","child","C",39,"LI","inc infection",0
"27400","44 wk","child","C",40,"LI","inc infection",0
"27401","44 wk","child","C",41,"LI","inc infection",0
"27402","44 wk","child","C",42,"LI","inc infection",0
"27403","44 wk","child","C",43,"LI","inc infection",0
"27404","44 wk","child","C",44,"LI","inc infection",0
"27405","44 wk","child","C",55,"LI","inc infection",0
"27406","44 wk","child","C",56,"LI","inc infection",0
"27407","44 wk","child","C",57,"LI","inc infection",0
"27408","44 wk","child","C",58,"LI","inc infection",0
"27409","44 wk","child","C",59,"LI","inc infection",0
"27410","44 wk","child","C",60,"LI","inc infection",0
"27411","44 wk","child","C",61,"LI","inc infection",0
"27412","44 wk","child","C",62,"LI","inc infection",0
"27413","44 wk","child","C",73,"LI","inc infection",0
"27414","44 wk","child","C",74,"LI","inc infection",0
"27415","44 wk","child","C",75,"LI","inc infection",0
"27416","44 wk","child","C",76,"LI","inc infection",0
"27417","44 wk","child","C",77,"LI","inc infection",0
"27418","44 wk","child","C",78,"LI","inc infection",0
"27419","44 wk","child","C",79,"LI","inc infection",0
"27420","44 wk","child","C",80,"LI","inc infection",0
"27421","44 wk","child","D",1,"LI","inc infection",0
"27422","44 wk","child","D",2,"LI","inc infection",0
"27423","44 wk","child","D",3,"LI","inc infection",0
"27424","44 wk","child","D",4,"LI","inc infection",0
"27425","44 wk","child","D",5,"LI","inc infection",0
"27426","44 wk","child","D",6,"LI","inc infection",0
"27427","44 wk","child","D",7,"LI","inc infection",0
"27428","44 wk","child","D",8,"LI","inc infection",0
"27429","44 wk","child","D",9,"LI","inc infection",0
"27430","44 wk","child","D",10,"LI","inc infection",0
"27431","44 wk","child","D",11,"LI","inc infection",0
"27432","44 wk","child","D",12,"LI","inc infection",0
"27433","44 wk","child","D",13,"LI","inc infection",0
"27434","44 wk","child","D",14,"LI","inc infection",0
"27435","44 wk","child","D",15,"LI","inc infection",0
"27436","44 wk","child","D",16,"LI","inc infection",0
"27437","44 wk","child","D",17,"LI","inc infection",0
"27438","44 wk","child","D",18,"LI","inc infection",0
"27439","44 wk","child","D",19,"LI","inc infection",0
"27440","44 wk","child","D",20,"LI","inc infection",0
"27441","44 wk","child","D",21,"LI","inc infection",0
"27442","44 wk","child","D",22,"LI","inc infection",0
"27443","44 wk","child","D",23,"LI","inc infection",0
"27444","44 wk","child","D",24,"LI","inc infection",0
"27445","44 wk","child","D",25,"LI","inc infection",0
"27446","44 wk","child","D",26,"LI","inc infection",0
"27447","44 wk","child","D",27,"LI","inc infection",0
"27448","44 wk","child","D",28,"LI","inc infection",0
"27449","44 wk","child","D",29,"LI","inc infection",0
"27450","44 wk","child","D",30,"LI","inc infection",0
"27451","44 wk","child","D",31,"LI","inc infection",0
"27452","44 wk","child","D",32,"LI","inc infection",0
"27453","44 wk","child","D",33,"LI","inc infection",0
"27454","44 wk","child","D",34,"LI","inc infection",0
"27455","44 wk","child","D",35,"LI","inc infection",0
"27456","44 wk","child","D",36,"LI","inc infection",0
"27457","44 wk","child","D",37,"LI","inc infection",0
"27458","44 wk","child","D",38,"LI","inc infection",0
"27459","44 wk","child","D",39,"LI","inc infection",0
"27460","44 wk","child","D",40,"LI","inc infection",0
"27461","44 wk","child","D",41,"LI","inc infection",0
"27462","44 wk","child","D",42,"LI","inc infection",0
"27463","44 wk","child","D",43,"LI","inc infection",0
"27464","44 wk","child","D",44,"LI","inc infection",0
"27465","44 wk","child","D",45,"LI","inc infection",0
"27466","44 wk","child","D",46,"LI","inc infection",0
"27467","44 wk","child","D",47,"LI","inc infection",0
"27468","44 wk","child","D",48,"LI","inc infection",0
"27469","44 wk","child","D",49,"LI","inc infection",0
"27470","44 wk","child","D",50,"LI","inc infection",0
"27471","44 wk","child","D",51,"LI","inc infection",0
"27472","44 wk","child","D",52,"LI","inc infection",0
"27473","44 wk","child","D",53,"LI","inc infection",0
"27474","44 wk","child","D",54,"LI","inc infection",0
"27475","44 wk","child","D",55,"LI","inc infection",0
"27476","44 wk","child","D",56,"LI","inc infection",0
"27477","44 wk","child","D",57,"LI","inc infection",0
"27478","44 wk","child","D",58,"LI","inc infection",0
"27479","44 wk","child","D",59,"LI","inc infection",0
"27480","44 wk","child","D",60,"LI","inc infection",0
"27481","44 wk","child","D",61,"LI","inc infection",0
"27482","44 wk","child","D",62,"LI","inc infection",0
"27483","44 wk","child","D",63,"LI","inc infection",0
"27484","44 wk","child","D",64,"LI","inc infection",0
"27485","44 wk","child","D",65,"LI","inc infection",0
"27486","44 wk","child","D",66,"LI","inc infection",0
"27487","44 wk","child","D",67,"LI","inc infection",0
"27488","44 wk","child","D",68,"LI","inc infection",0
"27489","44 wk","child","D",69,"LI","inc infection",0
"27490","44 wk","child","D",70,"LI","inc infection",0
"27491","44 wk","child","D",71,"LI","inc infection",0
"27492","44 wk","child","D",72,"LI","inc infection",0
"27493","44 wk","child","D",73,"LI","inc infection",0
"27494","44 wk","child","D",74,"LI","inc infection",0
"27495","44 wk","child","D",75,"LI","inc infection",0
"27496","44 wk","child","D",76,"LI","inc infection",0
"27497","44 wk","child","D",77,"LI","inc infection",0
"27498","44 wk","child","D",78,"LI","inc infection",0
"27499","44 wk","child","D",79,"LI","inc infection",0
"27500","44 wk","child","D",80,"LI","inc infection",0
"27501","44 wk","child","D",81,"LI","inc infection",0
"27502","44 wk","child","D",82,"LI","inc infection",0
"27503","44 wk","child","D",83,"LI","inc infection",0
"27504","44 wk","child","D",84,"LI","inc infection",0
"27505","44 wk","child","D",85,"LI","inc infection",0
"27506","44 wk","child","D",86,"LI","inc infection",0
"27507","44 wk","child","D",87,"LI","inc infection",0
"27508","44 wk","child","D",88,"LI","inc infection",0
"27509","44 wk","child","D",89,"LI","inc infection",0
"27510","44 wk","child","D",90,"LI","inc infection",0
"27511","44 wk","older","A",1,"LI","inc infection",0
"27512","44 wk","older","A",2,"LI","inc infection",0
"27513","44 wk","older","A",3,"LI","inc infection",0
"27514","44 wk","older","A",4,"LI","inc infection",0
"27515","44 wk","older","A",5,"LI","inc infection",0
"27516","44 wk","older","A",6,"LI","inc infection",0
"27517","44 wk","older","A",7,"LI","inc infection",0
"27518","44 wk","older","A",8,"LI","inc infection",0
"27519","44 wk","older","A",19,"LI","inc infection",0
"27520","44 wk","older","A",20,"LI","inc infection",0
"27521","44 wk","older","A",21,"LI","inc infection",0
"27522","44 wk","older","A",22,"LI","inc infection",0
"27523","44 wk","older","A",23,"LI","inc infection",0
"27524","44 wk","older","A",24,"LI","inc infection",0
"27525","44 wk","older","A",25,"LI","inc infection",0
"27526","44 wk","older","A",26,"LI","inc infection",0
"27527","44 wk","older","A",37,"LI","inc infection",0
"27528","44 wk","older","A",38,"LI","inc infection",0
"27529","44 wk","older","A",39,"LI","inc infection",0
"27530","44 wk","older","A",40,"LI","inc infection",0
"27531","44 wk","older","A",41,"LI","inc infection",0
"27532","44 wk","older","A",42,"LI","inc infection",0
"27533","44 wk","older","A",43,"LI","inc infection",0
"27534","44 wk","older","A",44,"LI","inc infection",0
"27535","44 wk","older","A",55,"LI","inc infection",0
"27536","44 wk","older","A",56,"LI","inc infection",0
"27537","44 wk","older","A",57,"LI","inc infection",0
"27538","44 wk","older","A",58,"LI","inc infection",0
"27539","44 wk","older","A",59,"LI","inc infection",0
"27540","44 wk","older","A",60,"LI","inc infection",0
"27541","44 wk","older","A",61,"LI","inc infection",0
"27542","44 wk","older","A",62,"LI","inc infection",0
"27543","44 wk","older","A",73,"LI","inc infection",0
"27544","44 wk","older","A",74,"LI","inc infection",0
"27545","44 wk","older","A",75,"LI","inc infection",0
"27546","44 wk","older","A",76,"LI","inc infection",0
"27547","44 wk","older","A",77,"LI","inc infection",0
"27548","44 wk","older","A",78,"LI","inc infection",0
"27549","44 wk","older","A",79,"LI","inc infection",0
"27550","44 wk","older","A",80,"LI","inc infection",0
"27551","44 wk","older","B",1,"LI","inc infection",0
"27552","44 wk","older","B",2,"LI","inc infection",0
"27553","44 wk","older","B",3,"LI","inc infection",0
"27554","44 wk","older","B",4,"LI","inc infection",0
"27555","44 wk","older","B",5,"LI","inc infection",0
"27556","44 wk","older","B",6,"LI","inc infection",0
"27557","44 wk","older","B",7,"LI","inc infection",0
"27558","44 wk","older","B",8,"LI","inc infection",0
"27559","44 wk","older","B",19,"LI","inc infection",0
"27560","44 wk","older","B",20,"LI","inc infection",0
"27561","44 wk","older","B",21,"LI","inc infection",0
"27562","44 wk","older","B",22,"LI","inc infection",0
"27563","44 wk","older","B",23,"LI","inc infection",0
"27564","44 wk","older","B",24,"LI","inc infection",0
"27565","44 wk","older","B",25,"LI","inc infection",0
"27566","44 wk","older","B",26,"LI","inc infection",0
"27567","44 wk","older","B",37,"LI","inc infection",0
"27568","44 wk","older","B",38,"LI","inc infection",0
"27569","44 wk","older","B",39,"LI","inc infection",0
"27570","44 wk","older","B",40,"LI","inc infection",0
"27571","44 wk","older","B",41,"LI","inc infection",0
"27572","44 wk","older","B",42,"LI","inc infection",0
"27573","44 wk","older","B",43,"LI","inc infection",0
"27574","44 wk","older","B",44,"LI","inc infection",0
"27575","44 wk","older","B",55,"LI","inc infection",0
"27576","44 wk","older","B",56,"LI","inc infection",0
"27577","44 wk","older","B",57,"LI","inc infection",0
"27578","44 wk","older","B",58,"LI","inc infection",0
"27579","44 wk","older","B",59,"LI","inc infection",0
"27580","44 wk","older","B",60,"LI","inc infection",0
"27581","44 wk","older","B",61,"LI","inc infection",0
"27582","44 wk","older","B",62,"LI","inc infection",0
"27583","44 wk","older","B",73,"LI","inc infection",0
"27584","44 wk","older","B",74,"LI","inc infection",0
"27585","44 wk","older","B",75,"LI","inc infection",0
"27586","44 wk","older","B",76,"LI","inc infection",0
"27587","44 wk","older","B",77,"LI","inc infection",0
"27588","44 wk","older","B",78,"LI","inc infection",0
"27589","44 wk","older","B",79,"LI","inc infection",0
"27590","44 wk","older","B",80,"LI","inc infection",0
"27591","44 wk","older","C",1,"LI","inc infection",0
"27592","44 wk","older","C",2,"LI","inc infection",0
"27593","44 wk","older","C",3,"LI","inc infection",0
"27594","44 wk","older","C",4,"LI","inc infection",0
"27595","44 wk","older","C",5,"LI","inc infection",0
"27596","44 wk","older","C",6,"LI","inc infection",0
"27597","44 wk","older","C",7,"LI","inc infection",0
"27598","44 wk","older","C",8,"LI","inc infection",0
"27599","44 wk","older","C",19,"LI","inc infection",0
"27600","44 wk","older","C",20,"LI","inc infection",0
"27601","44 wk","older","C",21,"LI","inc infection",0
"27602","44 wk","older","C",22,"LI","inc infection",0
"27603","44 wk","older","C",23,"LI","inc infection",0
"27604","44 wk","older","C",24,"LI","inc infection",0
"27605","44 wk","older","C",25,"LI","inc infection",0
"27606","44 wk","older","C",26,"LI","inc infection",0
"27607","44 wk","older","C",37,"LI","inc infection",0
"27608","44 wk","older","C",38,"LI","inc infection",0
"27609","44 wk","older","C",39,"LI","inc infection",0
"27610","44 wk","older","C",40,"LI","inc infection",0
"27611","44 wk","older","C",41,"LI","inc infection",0
"27612","44 wk","older","C",42,"LI","inc infection",0
"27613","44 wk","older","C",43,"LI","inc infection",0
"27614","44 wk","older","C",44,"LI","inc infection",0
"27615","44 wk","older","C",55,"LI","inc infection",0
"27616","44 wk","older","C",56,"LI","inc infection",0
"27617","44 wk","older","C",57,"LI","inc infection",0
"27618","44 wk","older","C",58,"LI","inc infection",0
"27619","44 wk","older","C",59,"LI","inc infection",0
"27620","44 wk","older","C",60,"LI","inc infection",0
"27621","44 wk","older","C",61,"LI","inc infection",0
"27622","44 wk","older","C",62,"LI","inc infection",0
"27623","44 wk","older","C",73,"LI","inc infection",0
"27624","44 wk","older","C",74,"LI","inc infection",0
"27625","44 wk","older","C",75,"LI","inc infection",0
"27626","44 wk","older","C",76,"LI","inc infection",0
"27627","44 wk","older","C",77,"LI","inc infection",0
"27628","44 wk","older","C",78,"LI","inc infection",0
