sample,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
14,25060,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,34585,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,46392,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,60067,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,74553,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,88129,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,98703,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,104401,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,104223,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,98407,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,88277,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,75713,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,62539,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,50123,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,39262,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,30255,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
14,23071,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,3628,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,3502,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,3313,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,3117,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2929,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2761,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2622,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2521,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2467,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2468,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2539,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2697,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,2977,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,3429,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,4140,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,5257,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,7046,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,9912,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,14364,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,21400,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,32665,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,50829,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,79770,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,124512,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,189230,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,271706,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,356192,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,413497,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,418345,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,371357,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,297137,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,222383,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,161571,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,117612,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,87866,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,68490,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,56239,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,48830,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,44786,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,43190,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,43480,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,45295,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,48359,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,52401,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,57090,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,62000,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,66614,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,70462,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,72987,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,73798,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,72815,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
15,70179,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,3180,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,2423,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,1846,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,1405,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,1070,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,819,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,633,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,496,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,395,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,323,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,271,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,235,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,213,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,201,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,199,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,208,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,230,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,268,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,323,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,402,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,517,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,685,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,934,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,1308,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,1878,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,2758,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,4130,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,6285,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,9685,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,15034,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,23375,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,36150,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,55109,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,81874,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,116879,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,157686,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,197598,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,226579,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,235715,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,222602,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,192697,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,155406,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,118996,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,88118,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,64118,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,46427,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,33765,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,24819,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,18506,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,14025,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,10807,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
16,8465,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,3303,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,2833,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,2477,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,2170,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1902,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1674,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1485,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1335,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1222,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1145,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1103,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1098,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1135,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1225,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1388,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,1655,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,2084,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,2758,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,3767,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,5308,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,7706,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,11503,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,17590,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,27418,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,43252,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,68227,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,105866,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,158002,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,220490,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,279200,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,313652,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,310415,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,273694,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,220386,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,167112,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,122943,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,90018,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,66907,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,51188,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,40655,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,33648,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,29019,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,25999,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,24077,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,22906,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,22239,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,21891,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,21716,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,21599,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,21450,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,21203,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
17,20823,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,3325,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,2699,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,2155,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,1712,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,1359,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,1083,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,870,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,708,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,586,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,497,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,433,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,390,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,364,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,355,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,362,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,390,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,443,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,530,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,654,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,835,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,1098,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,1490,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,2080,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,2984,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,4388,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,6594,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,10095,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,15673,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,24550,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,38530,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,60047,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,91820,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,135610,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,189677,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,245810,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,289232,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,305023,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,288023,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,246379,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,194912,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,146088,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,106151,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,76235,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,54912,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,40075,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,29816,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,22684,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,17656,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,14046,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,11397,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,9409,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
18,7884,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,3314,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2869,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2605,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2421,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2280,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2170,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2092,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2050,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2053,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2111,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2240,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2470,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,2845,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,3446,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,4406,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,5978,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,8634,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,13174,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,20689,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,33222,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,54044,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,87784,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,139160,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,208852,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,286031,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,345823,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,363030,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,333157,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,274453,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,210417,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,155747,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,114946,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,86809,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,68389,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,56927,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,50397,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,47497,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,47461,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,49884,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,54554,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,61289,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,69772,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,79387,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,89116,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,97585,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,103330,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,105211,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,102804,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,96532,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,87472,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,76968,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
19,66256,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,3541,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,3355,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,3160,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2966,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2782,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2620,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2489,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2396,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2350,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2362,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2443,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2615,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,2915,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,3401,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,4171,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,5400,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,7407,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,10695,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,15924,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,24366,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,38152,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,60615,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,96558,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,151287,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,226702,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,313771,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,386647,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,413425,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,382519,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,313068,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,235362,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,169410,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,121146,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,88612,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,67683,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,54683,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,47007,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,43005,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,41693,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,42517,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,45169,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,49454,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,55173,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,62021,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,69510,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,76923,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,83360,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,87918,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,89926,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,89078,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,85521,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
2,79798,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,3234,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,2504,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,1910,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,1448,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,1096,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,833,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,638,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,495,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,391,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,315,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,261,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,224,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,199,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,185,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,180,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,184,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,198,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,225,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,264,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,320,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
20,400,2022-05-22,A-2022-05-22,2023-05-20,52 wk,NL,inc case
