"location","origin_date","target_end_date","target_variable","type","quantile","value","horizon","scenario_id"
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.05,309606,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.1,375730,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.15,428105,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.2,487804,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.25,555856,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.3,633432,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.35,709302,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.4,794278,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.45,889455,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.5,1004439,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.55,1115462,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.6,1249209,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.65,1399022,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.7,1566837,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.75,1761820,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.8,1981069,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.85,2227605,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.9,2504825,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.95,2938536,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.975,3447465,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-02,"inc case","quantile",0.99,4044677,3 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","point",NA,1417642,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.01,233907,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.025,293546,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.05,368420,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.1,462427,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.15,538019,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.2,625983,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.25,728345,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.3,847465,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.35,956136,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.4,1078743,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.45,1217074,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.5,1417642,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.55,1549230,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.6,1747898,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.65,1972045,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.7,2224938,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.75,2462923,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.8,2726620,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.85,3018830,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.9,3342667,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.95,3729901,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.975,4164222,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-09,"inc case","quantile",0.99,4651592,4 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","point",NA,1903598,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.01,282371,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.025,364055,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.05,469388,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.1,605223,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.15,711847,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.2,837258,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.25,984765,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.3,1158262,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.35,1286759,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.4,1429609,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.45,1588425,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.5,1903598,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.55,1963078,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.6,2179675,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.65,2422471,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.7,2692494,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.75,2834097,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.8,2984122,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.85,3143119,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.9,3311672,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.95,3498057,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.975,3694939,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-16,"inc case","quantile",0.99,3902909,5 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","point",NA,2286755,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.01,370097,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.025,484955,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.05,635465,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.1,832692,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.15,974690,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.2,1140923,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.25,1335531,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.3,1563360,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.35,1665740,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.4,1775199,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.45,1892249,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.5,2286755,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.55,2286755,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.6,2329684,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.65,2448069,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.7,2612253,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.75,2681974,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.8,2753556,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.85,2827049,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.9,2902503,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.95,3064077,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.975,3234646,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-23,"inc case","quantile",0.99,3414709,6 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","point",NA,2309916,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.01,510780,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.025,644932,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.05,815650,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.1,1033218,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.15,1180219,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.2,1348229,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.25,1540265,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.3,1759777,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.35,1832295,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.4,1907859,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.45,1986599,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.5,2309916,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.55,2309916,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.6,2309916,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.65,2336125,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.7,2432906,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.75,2497841,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.8,2564508,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.85,2632955,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.9,2703229,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.95,2853711,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.975,3012569,7 wk,A-2022-02-25
"GB",2022-03-13,2022-04-30,"inc case","quantile",0.99,3180270,7 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","point",NA,1934407,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.01,486844,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.025,565695,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.05,657450,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.1,764244,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.15,866287,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.2,981975,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.25,1113133,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.3,1261834,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.35,1365311,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.4,1477538,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.45,1599276,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.5,1934407,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.55,1941966,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.6,2036829,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.65,2199049,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.7,2382348,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.75,2445933,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.8,2511216,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.85,2578240,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.9,2647054,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.95,2794408,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.975,2949965,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-07,"inc case","quantile",0.99,3114181,8 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","point",NA,1439420,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.01,457038,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.025,503316,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.05,554411,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.1,610837,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.15,674311,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.2,744455,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.25,821978,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.3,907665,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.35,1013159,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.4,1130933,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.45,1262417,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.5,1439420,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.55,1573097,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.6,1756071,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.65,1960358,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.7,2188445,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.75,2291704,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.8,2400607,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.85,2515496,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.9,2636741,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.95,2783521,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.975,2938471,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-14,"inc case","quantile",0.99,3102048,9 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","point",NA,1044447,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.01,474762,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.025,502448,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.05,531758,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.1,562789,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.15,598378,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.2,636293,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.25,676690,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.3,719738,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.35,801739,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.4,893102,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.45,994900,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.5,1044447,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.55,1234712,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.6,1375541,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.65,1532467,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.7,1707333,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.75,1904049,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.8,2123944,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.85,2369805,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.9,2644763,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.95,2797739,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.975,2959644,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-21,"inc case","quantile",0.99,3131006,10 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","point",NA,762169,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.01,454961,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.025,480288,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.05,507024,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.1,535249,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.15,551580,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.2,568424,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.25,585797,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.3,603715,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.35,656064,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.4,713007,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.45,774954,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.5,775639,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.55,915674,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.6,995460,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.65,1082283,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.7,1176770,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.75,1360767,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.8,1573572,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.85,1819699,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.9,2104373,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.95,2391010,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.975,2718946,11 wk,A-2022-02-25
"GB",2022-03-13,2022-05-28,"inc case","quantile",0.99,3094424,11 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","point",NA,591425,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.01,411312,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.025,434208,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.05,458379,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.1,483896,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.15,496811,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.2,510071,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.25,523685,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.3,537662,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.35,565618,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.4,595076,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.45,626120,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.5,626120,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.55,693325,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.6,729677,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.65,767999,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.7,808400,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.75,935713,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.8,1083094,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.85,1253707,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.9,1451219,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.95,1790168,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.975,2208938,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-04,"inc case","quantile",0.99,2726479,12 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","point",NA,492672,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.01,358049,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.025,377981,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.05,399022,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.1,421234,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.15,432477,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.2,444020,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.25,455871,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.3,468038,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.35,482240,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.4,496879,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.45,511967,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.5,511967,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.55,543548,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.6,560071,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.65,577102,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.7,594657,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.75,671818,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.8,759106,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.85,857861,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.9,969606,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.95,1241439,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.975,1589510,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-11,"inc case","quantile",0.99,2035206,13 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","point",NA,437015,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.01,312803,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.025,330216,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.05,348598,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.1,368004,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.15,377826,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.2,387910,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.25,398264,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.3,408893,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.35,424173,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.4,440036,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.45,456506,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.5,456506,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.55,491358,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.6,509791,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.65,528931,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.7,548805,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.75,598926,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.8,653627,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.85,713325,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.9,778479,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.95,944990,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.975,1148840,14 wk,A-2022-02-25
"GB",2022-03-13,2022-06-18,"inc case","quantile",0.99,1398756,14 wk,A-2022-02-25
